timestamp_utc,relpath,mask_path,n_objects,total_cloud_frac,largest_area_px,largest_area_frac,largest_centroid_x,largest_centroid_y
,data/raw/2026-02-27/master/frames/himawari_20260227T031000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T031000Z_mask.png,2,0.0586395263671875,1140,0.01739501953125,85.94473684210526,58.651754385964914
,data/raw/2026-02-27/master/frames/himawari_20260227T032000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T032000Z_mask.png,2,0.056640625,1158,0.017669677734375,86.12607944732297,58.54145077720207
,data/raw/2026-02-27/master/frames/himawari_20260227T033000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T033000Z_mask.png,2,0.054901123046875,1384,0.0211181640625,81.89523121387283,61.98988439306358
,data/raw/2026-02-27/master/frames/himawari_20260227T034000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T034000Z_mask.png,2,0.054107666015625,1387,0.0211639404296875,81.39365537130497,62.24152847873108
,data/raw/2026-02-27/master/frames/himawari_20260227T035000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T035000Z_mask.png,2,0.0536651611328125,1424,0.021728515625,80.33286516853933,63.43539325842696
,data/raw/2026-02-27/master/frames/himawari_20260227T040000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T040000Z_mask.png,2,0.051727294921875,1478,0.022552490234375,80.65020297699594,62.98240866035183
,data/raw/2026-02-27/master/frames/himawari_20260227T041000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T041000Z_mask.png,2,0.0513153076171875,1439,0.0219573974609375,82.62543432939542,61.633773453787356
,data/raw/2026-02-27/master/frames/himawari_20260227T042000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T042000Z_mask.png,2,0.0508880615234375,1414,0.021575927734375,82.56647807637907,61.65275813295615
,data/raw/2026-02-27/master/frames/himawari_20260227T043000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T043000Z_mask.png,2,0.0499725341796875,1394,0.021270751953125,82.17790530846484,61.926829268292686
,data/raw/2026-02-27/master/frames/himawari_20260227T044000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T044000Z_mask.png,2,0.049102783203125,1396,0.02130126953125,82.45845272206304,61.958452722063036
,data/raw/2026-02-27/master/frames/himawari_20260227T045000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T045000Z_mask.png,3,0.046539306640625,864,0.01318359375,68.79629629629629,66.9074074074074
,data/raw/2026-02-27/master/frames/himawari_20260227T050000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T050000Z_mask.png,2,0.045928955078125,1317,0.0200958251953125,82.0554290053151,62.192862566438876
,data/raw/2026-02-27/master/frames/himawari_20260227T051000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T051000Z_mask.png,2,0.0442962646484375,1292,0.01971435546875,81.9249226006192,62.297213622291025
,data/raw/2026-02-27/master/frames/himawari_20260227T052000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T052000Z_mask.png,3,0.0400238037109375,629,0.0095977783203125,73.16534181240064,61.97456279809221
,data/raw/2026-02-27/master/frames/himawari_20260227T053000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T053000Z_mask.png,3,0.0363616943359375,526,0.008026123046875,71.0342205323194,61.68821292775665
,data/raw/2026-02-27/master/frames/himawari_20260227T054000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T054000Z_mask.png,3,0.0323486328125,512,0.0078125,70.73828125,61.703125
,data/raw/2026-02-27/master/frames/himawari_20260227T055000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T055000Z_mask.png,2,0.030029296875,491,0.0074920654296875,70.75356415478615,61.42362525458248
,data/raw/2026-02-27/master/frames/himawari_20260227T060000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T060000Z_mask.png,2,0.0261993408203125,471,0.0071868896484375,70.56475583864119,61.34182590233546
,data/raw/2026-02-27/master/frames/himawari_20260227T061000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T061000Z_mask.png,2,0.022705078125,394,0.006011962890625,70.00507614213198,62.5
,data/raw/2026-02-27/master/frames/himawari_20260227T062000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T062000Z_mask.png,2,0.020172119140625,355,0.0054168701171875,69.40281690140846,62.8056338028169
,data/raw/2026-02-27/master/frames/himawari_20260227T063000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T063000Z_mask.png,1,0.0169525146484375,284,0.00433349609375,109.93661971830986,151.75704225352112
,data/raw/2026-02-27/master/frames/himawari_20260227T064000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T064000Z_mask.png,0,0.0134735107421875,0,0.0,,
,data/raw/2026-02-27/master/frames/himawari_20260227T065000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T065000Z_mask.png,0,0.010009765625,0,0.0,,
,data/raw/2026-02-27/master/frames/himawari_20260227T070000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T070000Z_mask.png,0,0.00811767578125,0,0.0,,
,data/raw/2026-02-27/master/frames/himawari_20260227T071000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T071000Z_mask.png,0,0.0066070556640625,0,0.0,,
,data/raw/2026-02-27/master/frames/himawari_20260227T072000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T072000Z_mask.png,0,0.0056304931640625,0,0.0,,
,data/raw/2026-02-27/master/frames/himawari_20260227T073000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T073000Z_mask.png,0,0.0050201416015625,0,0.0,,
,data/raw/2026-02-27/master/frames/himawari_20260227T074000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T074000Z_mask.png,0,0.004547119140625,0,0.0,,
,data/raw/2026-02-27/master/frames/himawari_20260227T075000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T075000Z_mask.png,0,0.00372314453125,0,0.0,,
,data/raw/2026-02-27/master/frames/himawari_20260227T080000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T080000Z_mask.png,0,0.0032958984375,0,0.0,,
,data/raw/2026-02-27/master/frames/himawari_20260227T081000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-27/daily/masks/himawari_20260227T081000Z_mask.png,0,0.0032196044921875,0,0.0,,
