relpath,mask_path,cloud_fraction_unet
data/raw/2026-01-29/master/frames/himawari_20260128T210000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260128T210000Z_mask.png,0.883453369140625
data/raw/2026-01-29/master/frames/himawari_20260128T211000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260128T211000Z_mask.png,0.87322998046875
data/raw/2026-01-29/master/frames/himawari_20260128T212000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260128T212000Z_mask.png,0.8634185791015625
data/raw/2026-01-29/master/frames/himawari_20260128T213000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260128T213000Z_mask.png,0.85382080078125
data/raw/2026-01-29/master/frames/himawari_20260128T214000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260128T214000Z_mask.png,0.8427734375
data/raw/2026-01-29/master/frames/himawari_20260128T215000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260128T215000Z_mask.png,0.8309326171875
data/raw/2026-01-29/master/frames/himawari_20260128T220000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260128T220000Z_mask.png,0.817962646484375
data/raw/2026-01-29/master/frames/himawari_20260128T221000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260128T221000Z_mask.png,0.804962158203125
data/raw/2026-01-29/master/frames/himawari_20260128T222000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260128T222000Z_mask.png,0.790130615234375
data/raw/2026-01-29/master/frames/himawari_20260128T223000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260128T223000Z_mask.png,0.775604248046875
data/raw/2026-01-29/master/frames/himawari_20260128T224000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260128T224000Z_mask.png,0.7579803466796875
data/raw/2026-01-29/master/frames/himawari_20260128T225000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260128T225000Z_mask.png,0.7382354736328125
data/raw/2026-01-29/master/frames/himawari_20260128T230000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260128T230000Z_mask.png,0.7177581787109375
data/raw/2026-01-29/master/frames/himawari_20260128T231000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260128T231000Z_mask.png,0.694183349609375
data/raw/2026-01-29/master/frames/himawari_20260128T232000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260128T232000Z_mask.png,0.6699066162109375
data/raw/2026-01-29/master/frames/himawari_20260128T233000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260128T233000Z_mask.png,0.6488037109375
data/raw/2026-01-29/master/frames/himawari_20260128T234000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260128T234000Z_mask.png,0.631317138671875
data/raw/2026-01-29/master/frames/himawari_20260128T235000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260128T235000Z_mask.png,0.6124114990234375
data/raw/2026-01-29/master/frames/himawari_20260129T000000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260129T000000Z_mask.png,0.59271240234375
data/raw/2026-01-29/master/frames/himawari_20260129T001000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260129T001000Z_mask.png,0.5636444091796875
data/raw/2026-01-29/master/frames/himawari_20260129T002000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260129T002000Z_mask.png,0.531524658203125
data/raw/2026-01-29/master/frames/himawari_20260129T003000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260129T003000Z_mask.png,0.5007476806640625
data/raw/2026-01-29/master/frames/himawari_20260129T004000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260129T004000Z_mask.png,0.4752960205078125
data/raw/2026-01-29/master/frames/himawari_20260129T005000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260129T005000Z_mask.png,0.454681396484375
data/raw/2026-01-29/master/frames/himawari_20260129T010000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260129T010000Z_mask.png,0.434234619140625
data/raw/2026-01-29/master/frames/himawari_20260129T011000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260129T011000Z_mask.png,0.416259765625
data/raw/2026-01-29/master/frames/himawari_20260129T012000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260129T012000Z_mask.png,0.4009246826171875
data/raw/2026-01-29/master/frames/himawari_20260129T013000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260129T013000Z_mask.png,0.38885498046875
data/raw/2026-01-29/master/frames/himawari_20260129T014000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260129T014000Z_mask.png,0.3797607421875
data/raw/2026-01-29/master/frames/himawari_20260129T015000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260129T015000Z_mask.png,0.37249755859375
data/raw/2026-01-29/master/frames/himawari_20260129T020000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260129T020000Z_mask.png,0.3676605224609375
data/raw/2026-01-29/master/frames/himawari_20260129T021000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260129T021000Z_mask.png,0.3634490966796875
data/raw/2026-01-29/master/frames/himawari_20260129T022000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260129T022000Z_mask.png,0.35919189453125
data/raw/2026-01-29/master/frames/himawari_20260129T023000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260129T023000Z_mask.png,0.3553619384765625
data/raw/2026-01-29/master/frames/himawari_20260129T025000Z.png,out/2026-01-29/phase3_unet_v2_thr03/masks_unet/himawari_20260129T025000Z_mask.png,0.35107421875
