relpath,is_black,mean_luma,std_luma
himawari_20260228T211000Z.png,0,24.428,37.709
himawari_20260228T212000Z.png,0,25.785,38.538
himawari_20260228T213000Z.png,0,27.192,39.388
himawari_20260228T214000Z.png,0,28.654,40.266
himawari_20260228T215000Z.png,0,30.165,41.146
himawari_20260228T220000Z.png,0,31.729,42.027
himawari_20260228T221000Z.png,0,33.346,42.913
himawari_20260228T222000Z.png,0,35.001,43.784
himawari_20260228T223000Z.png,0,36.708,44.644
himawari_20260228T224000Z.png,0,38.461,45.484
himawari_20260228T225000Z.png,0,40.259,46.299
himawari_20260228T230000Z.png,0,42.102,47.092
himawari_20260228T231000Z.png,0,43.972,47.853
himawari_20260228T232000Z.png,0,45.842,48.562
himawari_20260228T233000Z.png,0,47.735,49.221
himawari_20260228T234000Z.png,0,49.714,49.864
himawari_20260228T235000Z.png,0,51.892,50.574
himawari_20260301T000000Z.png,0,54.261,51.466
himawari_20260301T001000Z.png,0,56.608,52.433
himawari_20260301T002000Z.png,0,58.761,53.196
himawari_20260301T003000Z.png,0,60.610,53.657
himawari_20260301T004000Z.png,0,62.152,53.904
himawari_20260301T005000Z.png,0,63.601,54.125
himawari_20260301T010000Z.png,0,65.066,54.398
himawari_20260301T011000Z.png,0,66.494,54.678
himawari_20260301T012000Z.png,0,67.853,54.951
himawari_20260301T013000Z.png,0,69.113,55.208
himawari_20260301T014000Z.png,0,70.269,55.433
himawari_20260301T015000Z.png,0,71.319,55.640
himawari_20260301T020000Z.png,0,72.236,55.818
himawari_20260301T021000Z.png,0,73.041,55.991
himawari_20260301T022000Z.png,0,73.712,56.161
himawari_20260301T023000Z.png,0,74.225,56.309
himawari_20260301T024000Z.png,1,0.552,4.053
himawari_20260301T025000Z.png,0,74.511,56.317
himawari_20260301T030000Z.png,0,74.299,56.163
himawari_20260301T031000Z.png,0,73.770,55.886
himawari_20260301T032000Z.png,0,73.077,55.614
himawari_20260301T033000Z.png,0,72.251,55.338
himawari_20260301T034000Z.png,0,71.303,55.058
himawari_20260301T035000Z.png,0,70.216,54.762
himawari_20260301T040000Z.png,0,69.004,54.456
himawari_20260301T041000Z.png,0,67.683,54.139
himawari_20260301T042000Z.png,0,66.237,53.784
himawari_20260301T043000Z.png,0,64.758,53.460
himawari_20260301T044000Z.png,0,63.303,53.254
himawari_20260301T045000Z.png,0,61.702,52.969
himawari_20260301T050000Z.png,0,59.802,52.394
himawari_20260301T051000Z.png,0,57.737,51.621
himawari_20260301T052000Z.png,0,55.552,50.689
himawari_20260301T053000Z.png,0,53.255,49.778
himawari_20260301T054000Z.png,0,50.966,48.982
himawari_20260301T055000Z.png,0,48.816,48.278
himawari_20260301T060000Z.png,0,46.814,47.583
himawari_20260301T061000Z.png,0,44.881,46.854
himawari_20260301T062000Z.png,0,42.971,46.068
himawari_20260301T063000Z.png,0,41.082,45.234
himawari_20260301T064000Z.png,0,39.210,44.375
himawari_20260301T065000Z.png,0,37.379,43.512
himawari_20260301T070000Z.png,0,35.611,42.640
himawari_20260301T071000Z.png,0,33.904,41.769
himawari_20260301T072000Z.png,0,32.259,40.894
himawari_20260301T073000Z.png,0,30.682,40.016
himawari_20260301T074000Z.png,0,29.170,39.144
himawari_20260301T075000Z.png,0,27.714,38.272
himawari_20260301T080000Z.png,0,26.314,37.409
himawari_20260301T081000Z.png,0,24.970,36.567
himawari_20260301T082000Z.png,0,23.687,35.767
himawari_20260301T083000Z.png,0,22.455,35.015
himawari_20260301T084000Z.png,0,21.277,34.320
himawari_20260301T085000Z.png,0,20.158,33.685
himawari_20260301T090000Z.png,0,19.100,33.121
himawari_20260301T091000Z.png,1,0.552,4.053
