relpath,mask_path,cloud_frac
data/raw/2026-02-27/master/frames/himawari_20260227T031000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T031000Z_mask.png,0.1664581298828125
data/raw/2026-02-27/master/frames/himawari_20260227T032000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T032000Z_mask.png,0.166290283203125
data/raw/2026-02-27/master/frames/himawari_20260227T033000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T033000Z_mask.png,0.16693115234375
data/raw/2026-02-27/master/frames/himawari_20260227T034000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T034000Z_mask.png,0.1647796630859375
data/raw/2026-02-27/master/frames/himawari_20260227T035000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T035000Z_mask.png,0.1632232666015625
data/raw/2026-02-27/master/frames/himawari_20260227T040000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T040000Z_mask.png,0.1637115478515625
data/raw/2026-02-27/master/frames/himawari_20260227T041000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T041000Z_mask.png,0.1610107421875
data/raw/2026-02-27/master/frames/himawari_20260227T042000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T042000Z_mask.png,0.157989501953125
data/raw/2026-02-27/master/frames/himawari_20260227T043000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T043000Z_mask.png,0.155487060546875
data/raw/2026-02-27/master/frames/himawari_20260227T044000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T044000Z_mask.png,0.151641845703125
data/raw/2026-02-27/master/frames/himawari_20260227T045000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T045000Z_mask.png,0.1506500244140625
data/raw/2026-02-27/master/frames/himawari_20260227T050000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T050000Z_mask.png,0.1484527587890625
data/raw/2026-02-27/master/frames/himawari_20260227T051000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T051000Z_mask.png,0.1436767578125
data/raw/2026-02-27/master/frames/himawari_20260227T052000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T052000Z_mask.png,0.1369171142578125
data/raw/2026-02-27/master/frames/himawari_20260227T053000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T053000Z_mask.png,0.12847900390625
data/raw/2026-02-27/master/frames/himawari_20260227T054000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T054000Z_mask.png,0.1172332763671875
data/raw/2026-02-27/master/frames/himawari_20260227T055000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T055000Z_mask.png,0.1111907958984375
data/raw/2026-02-27/master/frames/himawari_20260227T060000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T060000Z_mask.png,0.1074676513671875
data/raw/2026-02-27/master/frames/himawari_20260227T061000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T061000Z_mask.png,0.1016387939453125
data/raw/2026-02-27/master/frames/himawari_20260227T062000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T062000Z_mask.png,0.096343994140625
data/raw/2026-02-27/master/frames/himawari_20260227T063000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T063000Z_mask.png,0.092681884765625
data/raw/2026-02-27/master/frames/himawari_20260227T064000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T064000Z_mask.png,0.08905029296875
data/raw/2026-02-27/master/frames/himawari_20260227T065000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T065000Z_mask.png,0.083160400390625
data/raw/2026-02-27/master/frames/himawari_20260227T070000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T070000Z_mask.png,0.0771636962890625
data/raw/2026-02-27/master/frames/himawari_20260227T071000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T071000Z_mask.png,0.06976318359375
data/raw/2026-02-27/master/frames/himawari_20260227T072000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T072000Z_mask.png,0.0604400634765625
data/raw/2026-02-27/master/frames/himawari_20260227T073000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T073000Z_mask.png,0.0546722412109375
data/raw/2026-02-27/master/frames/himawari_20260227T074000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T074000Z_mask.png,0.048980712890625
data/raw/2026-02-27/master/frames/himawari_20260227T075000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T075000Z_mask.png,0.0450439453125
data/raw/2026-02-27/master/frames/himawari_20260227T080000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T080000Z_mask.png,0.043609619140625
data/raw/2026-02-27/master/frames/himawari_20260227T081000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T081000Z_mask.png,0.040191650390625
data/raw/2026-02-27/master/frames/himawari_20260227T082000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T082000Z_mask.png,0.0366058349609375
data/raw/2026-02-27/master/frames/himawari_20260227T083000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T083000Z_mask.png,0.0345611572265625
data/raw/2026-02-27/master/frames/himawari_20260227T084000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T084000Z_mask.png,0.02850341796875
data/raw/2026-02-27/master/frames/himawari_20260227T085000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T085000Z_mask.png,0.0279083251953125
data/raw/2026-02-27/master/frames/himawari_20260227T090000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T090000Z_mask.png,0.02716064453125
data/raw/2026-02-27/master/frames/himawari_20260227T091000Z.png,out/2026-02-27/phase2_baseline/masks/himawari_20260227T091000Z_mask.png,0.0276947021484375
