filename,mask_path,threshold,cloud_fraction,white_pixels,total_pixels
himawari_20260227T031000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T031000Z_mask.png,0.3,0.2102813720703125,13781,65536
himawari_20260227T032000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T032000Z_mask.png,0.3,0.209075927734375,13702,65536
himawari_20260227T033000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T033000Z_mask.png,0.3,0.2079620361328125,13629,65536
himawari_20260227T034000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T034000Z_mask.png,0.3,0.206817626953125,13554,65536
himawari_20260227T035000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T035000Z_mask.png,0.3,0.205169677734375,13446,65536
himawari_20260227T040000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T040000Z_mask.png,0.3,0.20269775390625,13284,65536
himawari_20260227T041000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T041000Z_mask.png,0.3,0.2001800537109375,13119,65536
himawari_20260227T042000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T042000Z_mask.png,0.3,0.196563720703125,12882,65536
himawari_20260227T043000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T043000Z_mask.png,0.3,0.1923675537109375,12607,65536
himawari_20260227T044000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T044000Z_mask.png,0.3,0.1889801025390625,12385,65536
himawari_20260227T045000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T045000Z_mask.png,0.3,0.185028076171875,12126,65536
himawari_20260227T050000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T050000Z_mask.png,0.3,0.1812744140625,11880,65536
himawari_20260227T051000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T051000Z_mask.png,0.3,0.1755218505859375,11503,65536
himawari_20260227T052000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T052000Z_mask.png,0.3,0.16552734375,10848,65536
himawari_20260227T053000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T053000Z_mask.png,0.3,0.1548919677734375,10151,65536
himawari_20260227T054000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T054000Z_mask.png,0.3,0.144439697265625,9466,65536
himawari_20260227T055000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T055000Z_mask.png,0.3,0.1373138427734375,8999,65536
himawari_20260227T060000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T060000Z_mask.png,0.3,0.131195068359375,8598,65536
himawari_20260227T061000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T061000Z_mask.png,0.3,0.1256561279296875,8235,65536
himawari_20260227T062000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T062000Z_mask.png,0.3,0.1212615966796875,7947,65536
himawari_20260227T063000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T063000Z_mask.png,0.3,0.1163177490234375,7623,65536
himawari_20260227T064000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T064000Z_mask.png,0.3,0.111236572265625,7290,65536
himawari_20260227T065000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T065000Z_mask.png,0.3,0.10662841796875,6988,65536
himawari_20260227T070000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T070000Z_mask.png,0.3,0.1009521484375,6616,65536
himawari_20260227T071000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T071000Z_mask.png,0.3,0.092559814453125,6066,65536
himawari_20260227T072000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T072000Z_mask.png,0.3,0.083526611328125,5474,65536
himawari_20260227T073000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T073000Z_mask.png,0.3,0.075775146484375,4966,65536
himawari_20260227T074000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T074000Z_mask.png,0.3,0.069061279296875,4526,65536
himawari_20260227T075000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T075000Z_mask.png,0.3,0.06103515625,4000,65536
himawari_20260227T080000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T080000Z_mask.png,0.3,0.056640625,3712,65536
himawari_20260227T081000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T081000Z_mask.png,0.3,0.0540313720703125,3541,65536
himawari_20260227T082000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T082000Z_mask.png,0.3,0.0506744384765625,3321,65536
himawari_20260227T083000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T083000Z_mask.png,0.3,0.0473175048828125,3101,65536
himawari_20260227T084000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T084000Z_mask.png,0.3,0.0429534912109375,2815,65536
himawari_20260227T085000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T085000Z_mask.png,0.3,0.0395355224609375,2591,65536
himawari_20260227T090000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T090000Z_mask.png,0.3,0.03790283203125,2484,65536
himawari_20260227T091000Z.png,out/2026-02-27/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260227T091000Z_mask.png,0.3,0.03662109375,2400,65536
