timestamp_utc,relpath,mask_path,n_objects,total_cloud_frac,largest_area_px,largest_area_frac,largest_centroid_x,largest_centroid_y
,data/raw/2026-02-28/master/frames/himawari_20260227T210000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-28/daily/masks/himawari_20260227T210000Z_mask.png,1,0.0093994140625,368,0.005615234375,202.72826086956522,177.88315217391303
,data/raw/2026-02-28/master/frames/himawari_20260227T211000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-28/daily/masks/himawari_20260227T211000Z_mask.png,1,0.0104827880859375,424,0.0064697265625,202.10141509433961,177.5990566037736
,data/raw/2026-02-28/master/frames/himawari_20260227T212000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-28/daily/masks/himawari_20260227T212000Z_mask.png,1,0.0115814208984375,470,0.007171630859375,201.40212765957446,176.82553191489362
,data/raw/2026-02-28/master/frames/himawari_20260227T213000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-28/daily/masks/himawari_20260227T213000Z_mask.png,1,0.012847900390625,514,0.007843017578125,201.67315175097275,176.6498054474708
,data/raw/2026-02-28/master/frames/himawari_20260227T214000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-28/daily/masks/himawari_20260227T214000Z_mask.png,1,0.0142364501953125,539,0.0082244873046875,201.57884972170686,176.56586270871986
,data/raw/2026-02-28/master/frames/himawari_20260227T215000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-28/daily/masks/himawari_20260227T215000Z_mask.png,1,0.0155792236328125,581,0.0088653564453125,201.58864027538726,176.5370051635112
,data/raw/2026-02-28/master/frames/himawari_20260227T220000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-28/daily/masks/himawari_20260227T220000Z_mask.png,1,0.0160369873046875,595,0.0090789794921875,201.68235294117648,176.2268907563025
,data/raw/2026-02-28/master/frames/himawari_20260227T221000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-28/daily/masks/himawari_20260227T221000Z_mask.png,1,0.016632080078125,611,0.0093231201171875,201.38297872340425,176.74795417348608
,data/raw/2026-02-28/master/frames/himawari_20260227T222000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-28/daily/masks/himawari_20260227T222000Z_mask.png,1,0.0181427001953125,629,0.0095977783203125,201.29888712241655,176.60572337042925
,data/raw/2026-02-28/master/frames/himawari_20260227T223000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-28/daily/masks/himawari_20260227T223000Z_mask.png,1,0.019500732421875,651,0.0099334716796875,200.98310291858678,176.04301075268816
,data/raw/2026-02-28/master/frames/himawari_20260227T224000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-28/daily/masks/himawari_20260227T224000Z_mask.png,2,0.0211944580078125,656,0.010009765625,201.03506097560975,176.14176829268294
,data/raw/2026-02-28/master/frames/himawari_20260227T225000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-28/daily/masks/himawari_20260227T225000Z_mask.png,2,0.022003173828125,656,0.010009765625,201.0564024390244,176.2637195121951
,data/raw/2026-02-28/master/frames/himawari_20260227T230000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-28/daily/masks/himawari_20260227T230000Z_mask.png,2,0.02349853515625,682,0.010406494140625,200.82111436950146,176.0425219941349
