timestamp_utc,relpath,mask_path,n_objects,total_cloud_frac,largest_area_px,largest_area_frac,largest_centroid_x,largest_centroid_y
,data/raw/2026-01-30/master/frames/himawari_20260129T233000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-30/daily/masks/himawari_20260129T233000Z_mask.png,1,0.0162200927734375,307,0.0046844482421875,199.57980456026058,144.31270358306188
,data/raw/2026-01-30/master/frames/himawari_20260129T234000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-30/daily/masks/himawari_20260129T234000Z_mask.png,2,0.0172271728515625,310,0.004730224609375,199.5258064516129,144.4258064516129
,data/raw/2026-01-30/master/frames/himawari_20260129T235000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-30/daily/masks/himawari_20260129T235000Z_mask.png,1,0.0185546875,314,0.004791259765625,199.5859872611465,144.38216560509554
,data/raw/2026-01-30/master/frames/himawari_20260130T000000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-30/daily/masks/himawari_20260130T000000Z_mask.png,2,0.019744873046875,310,0.004730224609375,199.65806451612903,144.4225806451613
,data/raw/2026-01-30/master/frames/himawari_20260130T001000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-30/daily/masks/himawari_20260130T001000Z_mask.png,2,0.021331787109375,313,0.0047760009765625,199.82108626198084,144.36421725239617
,data/raw/2026-01-30/master/frames/himawari_20260130T002000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-30/daily/masks/himawari_20260130T002000Z_mask.png,2,0.0233306884765625,319,0.0048675537109375,199.68025078369905,144.2664576802508
,data/raw/2026-01-30/master/frames/himawari_20260130T003000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-30/daily/masks/himawari_20260130T003000Z_mask.png,2,0.027313232421875,341,0.0052032470703125,160.42228739002934,150.71554252199414
,data/raw/2026-01-30/master/frames/himawari_20260130T004000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-30/daily/masks/himawari_20260130T004000Z_mask.png,1,0.0268096923828125,332,0.00506591796875,200.1265060240964,144.460843373494
,data/raw/2026-01-30/master/frames/himawari_20260130T005000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-30/daily/masks/himawari_20260130T005000Z_mask.png,2,0.0272216796875,455,0.0069427490234375,198.2087912087912,138.31648351648352
,data/raw/2026-01-30/master/frames/himawari_20260130T010000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-30/daily/masks/himawari_20260130T010000Z_mask.png,2,0.0278472900390625,471,0.0071868896484375,198.40764331210192,138.5053078556263
,data/raw/2026-01-30/master/frames/himawari_20260130T011000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-30/daily/masks/himawari_20260130T011000Z_mask.png,1,0.02655029296875,447,0.0068206787109375,198.62863534675614,139.87472035794184
,data/raw/2026-01-30/master/frames/himawari_20260130T012000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-30/daily/masks/himawari_20260130T012000Z_mask.png,1,0.02740478515625,433,0.0066070556640625,198.5773672055427,139.3879907621247
,data/raw/2026-01-30/master/frames/himawari_20260130T013000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-30/daily/masks/himawari_20260130T013000Z_mask.png,1,0.0259857177734375,422,0.006439208984375,198.58767772511848,139.5616113744076
,data/raw/2026-01-30/master/frames/himawari_20260130T014000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-30/daily/masks/himawari_20260130T014000Z_mask.png,1,0.02764892578125,436,0.00665283203125,199.0091743119266,139.91284403669724
,data/raw/2026-01-30/master/frames/himawari_20260130T015000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-30/daily/masks/himawari_20260130T015000Z_mask.png,2,0.0285491943359375,422,0.006439208984375,199.58056872037915,140.85308056872037
,data/raw/2026-01-30/master/frames/himawari_20260130T020000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-30/daily/masks/himawari_20260130T020000Z_mask.png,1,0.0283050537109375,385,0.0058746337890625,200.25714285714287,142.32467532467533
,data/raw/2026-01-30/master/frames/himawari_20260130T021000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-30/daily/masks/himawari_20260130T021000Z_mask.png,2,0.0302581787109375,387,0.0059051513671875,200.22997416020672,142.60206718346254
