relpath,mask_path,cloud_fraction_unet
data/raw/2026-01-29/master/frames/himawari_20260128T210000Z.png,out/2026-01-29/phase3_unet_v2_thr010/masks_unet/himawari_20260128T210000Z_mask.png,0.5074462890625
data/raw/2026-01-29/master/frames/himawari_20260128T211000Z.png,out/2026-01-29/phase3_unet_v2_thr010/masks_unet/himawari_20260128T211000Z_mask.png,0.4885101318359375
data/raw/2026-01-29/master/frames/himawari_20260128T212000Z.png,out/2026-01-29/phase3_unet_v2_thr010/masks_unet/himawari_20260128T212000Z_mask.png,0.469024658203125
data/raw/2026-01-29/master/frames/himawari_20260128T213000Z.png,out/2026-01-29/phase3_unet_v2_thr010/masks_unet/himawari_20260128T213000Z_mask.png,0.45159912109375
data/raw/2026-01-29/master/frames/himawari_20260128T214000Z.png,out/2026-01-29/phase3_unet_v2_thr010/masks_unet/himawari_20260128T214000Z_mask.png,0.43304443359375
data/raw/2026-01-29/master/frames/himawari_20260128T215000Z.png,out/2026-01-29/phase3_unet_v2_thr010/masks_unet/himawari_20260128T215000Z_mask.png,0.4147186279296875
data/raw/2026-01-29/master/frames/himawari_20260128T220000Z.png,out/2026-01-29/phase3_unet_v2_thr010/masks_unet/himawari_20260128T220000Z_mask.png,0.396270751953125
data/raw/2026-01-29/master/frames/himawari_20260128T221000Z.png,out/2026-01-29/phase3_unet_v2_thr010/masks_unet/himawari_20260128T221000Z_mask.png,0.3779296875
data/raw/2026-01-29/master/frames/himawari_20260128T222000Z.png,out/2026-01-29/phase3_unet_v2_thr010/masks_unet/himawari_20260128T222000Z_mask.png,0.360626220703125
data/raw/2026-01-29/master/frames/himawari_20260128T223000Z.png,out/2026-01-29/phase3_unet_v2_thr010/masks_unet/himawari_20260128T223000Z_mask.png,0.3439483642578125
data/raw/2026-01-29/master/frames/himawari_20260128T224000Z.png,out/2026-01-29/phase3_unet_v2_thr010/masks_unet/himawari_20260128T224000Z_mask.png,0.327850341796875
data/raw/2026-01-29/master/frames/himawari_20260128T225000Z.png,out/2026-01-29/phase3_unet_v2_thr010/masks_unet/himawari_20260128T225000Z_mask.png,0.3126220703125
data/raw/2026-01-29/master/frames/himawari_20260128T230000Z.png,out/2026-01-29/phase3_unet_v2_thr010/masks_unet/himawari_20260128T230000Z_mask.png,0.2979888916015625
data/raw/2026-01-29/master/frames/himawari_20260128T231000Z.png,out/2026-01-29/phase3_unet_v2_thr010/masks_unet/himawari_20260128T231000Z_mask.png,0.2830810546875
