timestamp_utc,relpath,mask_path,n_objects,total_cloud_frac,largest_area_px,largest_area_frac,largest_centroid_x,largest_centroid_y
,data/raw/2026-01-27/master/frames/himawari_20260125T052000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-27/daily/masks/himawari_20260125T052000Z_mask.png,2,0.021209716796875,396,0.00604248046875,62.99747474747475,61.06818181818182
,data/raw/2026-01-27/master/frames/himawari_20260125T053000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-27/daily/masks/himawari_20260125T053000Z_mask.png,2,0.0196533203125,350,0.005340576171875,62.6,61.58857142857143
,data/raw/2026-01-27/master/frames/himawari_20260125T054000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-27/daily/masks/himawari_20260125T054000Z_mask.png,2,0.0170440673828125,329,0.0050201416015625,62.30091185410334,62.08206686930091
,data/raw/2026-01-27/master/frames/himawari_20260125T055000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-27/daily/masks/himawari_20260125T055000Z_mask.png,1,0.0154876708984375,302,0.004608154296875,61.94701986754967,62.21523178807947
,data/raw/2026-01-27/master/frames/himawari_20260125T235000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-27/daily/masks/himawari_20260125T235000Z_mask.png,1,0.016357421875,427,0.0065155029296875,228.59718969555036,150.37236533957847
,data/raw/2026-01-27/master/frames/himawari_20260126T001000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-27/daily/masks/himawari_20260126T001000Z_mask.png,0,0.0190277099609375,0,0.0,,
,data/raw/2026-01-27/master/frames/himawari_20260126T002000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-27/daily/masks/himawari_20260126T002000Z_mask.png,0,0.022064208984375,0,0.0,,
,data/raw/2026-01-27/master/frames/himawari_20260126T003000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-27/daily/masks/himawari_20260126T003000Z_mask.png,1,0.02593994140625,390,0.005950927734375,227.0794871794872,149.43076923076924
,data/raw/2026-01-27/master/frames/himawari_20260126T004000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-27/daily/masks/himawari_20260126T004000Z_mask.png,1,0.0281219482421875,413,0.0063018798828125,227.19370460048427,149.31961259079904
,data/raw/2026-01-27/master/frames/himawari_20260126T005000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-27/daily/masks/himawari_20260126T005000Z_mask.png,1,0.028533935546875,409,0.0062408447265625,226.52811735941322,148.8435207823961
,data/raw/2026-01-27/master/frames/himawari_20260126T010000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-27/daily/masks/himawari_20260126T010000Z_mask.png,1,0.0288238525390625,399,0.0060882568359375,225.91979949874687,148.91228070175438
,data/raw/2026-01-27/master/frames/himawari_20260126T011000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-27/daily/masks/himawari_20260126T011000Z_mask.png,1,0.0306854248046875,413,0.0063018798828125,225.88377723970945,148.77966101694915
,data/raw/2026-01-27/master/frames/himawari_20260126T012000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-27/daily/masks/himawari_20260126T012000Z_mask.png,1,0.030517578125,414,0.006317138671875,225.93236714975845,148.7512077294686
,data/raw/2026-01-27/master/frames/himawari_20260126T013000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-27/daily/masks/himawari_20260126T013000Z_mask.png,2,0.031463623046875,443,0.0067596435546875,92.4627539503386,179.3544018058691
,data/raw/2026-01-27/master/frames/himawari_20260126T014000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-27/daily/masks/himawari_20260126T014000Z_mask.png,2,0.0336151123046875,454,0.006927490234375,92.49779735682819,179.90308370044053
,data/raw/2026-01-27/master/frames/himawari_20260126T015000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-27/daily/masks/himawari_20260126T015000Z_mask.png,3,0.0352020263671875,465,0.0070953369140625,92.447311827957,179.7247311827957
,data/raw/2026-01-27/master/frames/himawari_20260126T020000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-27/daily/masks/himawari_20260126T020000Z_mask.png,3,0.0370941162109375,631,0.0096282958984375,95.84944532488115,187.66561014263075
,data/raw/2026-01-27/master/frames/himawari_20260126T021000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-27/daily/masks/himawari_20260126T021000Z_mask.png,3,0.0380706787109375,640,0.009765625,95.6203125,188.0984375
,data/raw/2026-01-27/master/frames/himawari_20260126T022000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-27/daily/masks/himawari_20260126T022000Z_mask.png,3,0.039398193359375,647,0.0098724365234375,95.80061823802164,188.87171561051005
,data/raw/2026-01-27/master/frames/himawari_20260126T023000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-01-27/daily/masks/himawari_20260126T023000Z_mask.png,3,0.0402069091796875,652,0.00994873046875,96.11349693251533,189.2776073619632
