relpath,mask_path,cloud_frac
data/raw/2026-03-01/master/frames/himawari_20260228T211000Z.png,out/2026-03-01/phase2_baseline/masks/himawari_20260228T211000Z_mask.png,0.0350799560546875
data/raw/2026-03-01/master/frames/himawari_20260228T212000Z.png,out/2026-03-01/phase2_baseline/masks/himawari_20260228T212000Z_mask.png,0.0400543212890625
data/raw/2026-03-01/master/frames/himawari_20260228T213000Z.png,out/2026-03-01/phase2_baseline/masks/himawari_20260228T213000Z_mask.png,0.0404510498046875
data/raw/2026-03-01/master/frames/himawari_20260228T214000Z.png,out/2026-03-01/phase2_baseline/masks/himawari_20260228T214000Z_mask.png,0.043212890625
data/raw/2026-03-01/master/frames/himawari_20260228T215000Z.png,out/2026-03-01/phase2_baseline/masks/himawari_20260228T215000Z_mask.png,0.0454559326171875
data/raw/2026-03-01/master/frames/himawari_20260228T220000Z.png,out/2026-03-01/phase2_baseline/masks/himawari_20260228T220000Z_mask.png,0.0508270263671875
data/raw/2026-03-01/master/frames/himawari_20260228T221000Z.png,out/2026-03-01/phase2_baseline/masks/himawari_20260228T221000Z_mask.png,0.0569305419921875
data/raw/2026-03-01/master/frames/himawari_20260228T222000Z.png,out/2026-03-01/phase2_baseline/masks/himawari_20260228T222000Z_mask.png,0.0621337890625
data/raw/2026-03-01/master/frames/himawari_20260228T223000Z.png,out/2026-03-01/phase2_baseline/masks/himawari_20260228T223000Z_mask.png,0.0684967041015625
data/raw/2026-03-01/master/frames/himawari_20260228T224000Z.png,out/2026-03-01/phase2_baseline/masks/himawari_20260228T224000Z_mask.png,0.0749664306640625
data/raw/2026-03-01/master/frames/himawari_20260228T225000Z.png,out/2026-03-01/phase2_baseline/masks/himawari_20260228T225000Z_mask.png,0.0807952880859375
data/raw/2026-03-01/master/frames/himawari_20260228T230000Z.png,out/2026-03-01/phase2_baseline/masks/himawari_20260228T230000Z_mask.png,0.0869293212890625
data/raw/2026-03-01/master/frames/himawari_20260228T231000Z.png,out/2026-03-01/phase2_baseline/masks/himawari_20260228T231000Z_mask.png,0.0933074951171875
data/raw/2026-03-01/master/frames/himawari_20260228T232000Z.png,out/2026-03-01/phase2_baseline/masks/himawari_20260228T232000Z_mask.png,0.1007080078125
data/raw/2026-03-01/master/frames/himawari_20260228T233000Z.png,out/2026-03-01/phase2_baseline/masks/himawari_20260228T233000Z_mask.png,0.105865478515625
data/raw/2026-03-01/master/frames/himawari_20260228T234000Z.png,out/2026-03-01/phase2_baseline/masks/himawari_20260228T234000Z_mask.png,0.112091064453125
data/raw/2026-03-01/master/frames/himawari_20260228T235000Z.png,out/2026-03-01/phase2_baseline/masks/himawari_20260228T235000Z_mask.png,0.1133270263671875
data/raw/2026-03-01/master/frames/himawari_20260301T000000Z.png,out/2026-03-01/phase2_baseline/masks/himawari_20260301T000000Z_mask.png,0.123809814453125
data/raw/2026-03-01/master/frames/himawari_20260301T001000Z.png,out/2026-03-01/phase2_baseline/masks/himawari_20260301T001000Z_mask.png,0.1373138427734375
data/raw/2026-03-01/master/frames/himawari_20260301T002000Z.png,out/2026-03-01/phase2_baseline/masks/himawari_20260301T002000Z_mask.png,0.138916015625
data/raw/2026-03-01/master/frames/himawari_20260301T003000Z.png,out/2026-03-01/phase2_baseline/masks/himawari_20260301T003000Z_mask.png,0.1376190185546875
