timestamp_utc,relpath,mask_path,n_objects,total_cloud_frac,largest_area_px,largest_area_frac,largest_centroid_x,largest_centroid_y
,data/raw/2026-02-24/master/frames/himawari_20260223T211000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260223T211000Z_mask.png,0,0.0036773681640625,0,0.0,,
,data/raw/2026-02-24/master/frames/himawari_20260223T212000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260223T212000Z_mask.png,0,0.004669189453125,0,0.0,,
,data/raw/2026-02-24/master/frames/himawari_20260223T213000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260223T213000Z_mask.png,0,0.0048675537109375,0,0.0,,
,data/raw/2026-02-24/master/frames/himawari_20260223T214000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260223T214000Z_mask.png,0,0.0054779052734375,0,0.0,,
,data/raw/2026-02-24/master/frames/himawari_20260223T215000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260223T215000Z_mask.png,0,0.0060577392578125,0,0.0,,
,data/raw/2026-02-24/master/frames/himawari_20260223T221000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260223T221000Z_mask.png,0,0.0074462890625,0,0.0,,
,data/raw/2026-02-24/master/frames/himawari_20260223T222000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260223T222000Z_mask.png,0,0.007659912109375,0,0.0,,
,data/raw/2026-02-24/master/frames/himawari_20260223T223000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260223T223000Z_mask.png,0,0.0079345703125,0,0.0,,
,data/raw/2026-02-24/master/frames/himawari_20260223T224000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260223T224000Z_mask.png,0,0.0081939697265625,0,0.0,,
,data/raw/2026-02-24/master/frames/himawari_20260223T225000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260223T225000Z_mask.png,0,0.00958251953125,0,0.0,,
,data/raw/2026-02-24/master/frames/himawari_20260223T230000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260223T230000Z_mask.png,0,0.010162353515625,0,0.0,,
,data/raw/2026-02-24/master/frames/himawari_20260223T231000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260223T231000Z_mask.png,0,0.01068115234375,0,0.0,,
,data/raw/2026-02-24/master/frames/himawari_20260223T232000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260223T232000Z_mask.png,0,0.012481689453125,0,0.0,,
,data/raw/2026-02-24/master/frames/himawari_20260223T233000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260223T233000Z_mask.png,0,0.013397216796875,0,0.0,,
,data/raw/2026-02-24/master/frames/himawari_20260223T234000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260223T234000Z_mask.png,1,0.01513671875,303,0.0046234130859375,204.26072607260727,60.92079207920792
,data/raw/2026-02-24/master/frames/himawari_20260223T235000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260223T235000Z_mask.png,0,0.0160369873046875,0,0.0,,
,data/raw/2026-02-24/master/frames/himawari_20260224T000000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T000000Z_mask.png,0,0.0175323486328125,0,0.0,,
,data/raw/2026-02-24/master/frames/himawari_20260224T001000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T001000Z_mask.png,1,0.019866943359375,277,0.0042266845703125,124.33212996389892,194.1191335740072
,data/raw/2026-02-24/master/frames/himawari_20260224T002000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T002000Z_mask.png,1,0.022247314453125,320,0.0048828125,124.103125,193.478125
,data/raw/2026-02-24/master/frames/himawari_20260224T003000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T003000Z_mask.png,3,0.0231475830078125,342,0.005218505859375,124.46783625730994,193.35672514619884
,data/raw/2026-02-24/master/frames/himawari_20260224T004000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T004000Z_mask.png,2,0.0232086181640625,357,0.0054473876953125,123.99439775910363,193.0672268907563
,data/raw/2026-02-24/master/frames/himawari_20260224T005000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T005000Z_mask.png,2,0.02435302734375,367,0.0055999755859375,124.04632152588556,193.31335149863762
,data/raw/2026-02-24/master/frames/himawari_20260224T010000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T010000Z_mask.png,2,0.0264739990234375,389,0.0059356689453125,124.32390745501286,193.61439588688947
,data/raw/2026-02-24/master/frames/himawari_20260224T011000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T011000Z_mask.png,2,0.027374267578125,398,0.006072998046875,124.16582914572864,193.5854271356784
,data/raw/2026-02-24/master/frames/himawari_20260224T012000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T012000Z_mask.png,3,0.0294952392578125,417,0.0063629150390625,123.75779376498801,193.60671462829737
,data/raw/2026-02-24/master/frames/himawari_20260224T013000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T013000Z_mask.png,3,0.03155517578125,427,0.0065155029296875,123.44730679156909,193.44028103044496
,data/raw/2026-02-24/master/frames/himawari_20260224T014000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T014000Z_mask.png,4,0.03485107421875,423,0.0064544677734375,123.98817966903073,194.2080378250591
