relpath,mask_path,cloud_fraction_unet
data/raw/2026-01-30/master/frames/himawari_20260129T233000Z.png,out/2026-01-30/phase3_unet_v2_thr03/masks_unet/himawari_20260129T233000Z_mask.png,0.0102691650390625
data/raw/2026-01-30/master/frames/himawari_20260129T234000Z.png,out/2026-01-30/phase3_unet_v2_thr03/masks_unet/himawari_20260129T234000Z_mask.png,0.0088348388671875
data/raw/2026-01-30/master/frames/himawari_20260129T235000Z.png,out/2026-01-30/phase3_unet_v2_thr03/masks_unet/himawari_20260129T235000Z_mask.png,0.0079193115234375
data/raw/2026-01-30/master/frames/himawari_20260130T000000Z.png,out/2026-01-30/phase3_unet_v2_thr03/masks_unet/himawari_20260130T000000Z_mask.png,0.0080108642578125
data/raw/2026-01-30/master/frames/himawari_20260130T001000Z.png,out/2026-01-30/phase3_unet_v2_thr03/masks_unet/himawari_20260130T001000Z_mask.png,0.00738525390625
data/raw/2026-01-30/master/frames/himawari_20260130T002000Z.png,out/2026-01-30/phase3_unet_v2_thr03/masks_unet/himawari_20260130T002000Z_mask.png,0.0064697265625
data/raw/2026-01-30/master/frames/himawari_20260130T003000Z.png,out/2026-01-30/phase3_unet_v2_thr03/masks_unet/himawari_20260130T003000Z_mask.png,0.00628662109375
data/raw/2026-01-30/master/frames/himawari_20260130T004000Z.png,out/2026-01-30/phase3_unet_v2_thr03/masks_unet/himawari_20260130T004000Z_mask.png,0.00543212890625
data/raw/2026-01-30/master/frames/himawari_20260130T005000Z.png,out/2026-01-30/phase3_unet_v2_thr03/masks_unet/himawari_20260130T005000Z_mask.png,0.00457763671875
data/raw/2026-01-30/master/frames/himawari_20260130T010000Z.png,out/2026-01-30/phase3_unet_v2_thr03/masks_unet/himawari_20260130T010000Z_mask.png,0.0043792724609375
data/raw/2026-01-30/master/frames/himawari_20260130T011000Z.png,out/2026-01-30/phase3_unet_v2_thr03/masks_unet/himawari_20260130T011000Z_mask.png,0.003631591796875
data/raw/2026-01-30/master/frames/himawari_20260130T012000Z.png,out/2026-01-30/phase3_unet_v2_thr03/masks_unet/himawari_20260130T012000Z_mask.png,0.0030517578125
data/raw/2026-01-30/master/frames/himawari_20260130T013000Z.png,out/2026-01-30/phase3_unet_v2_thr03/masks_unet/himawari_20260130T013000Z_mask.png,0.0023040771484375
data/raw/2026-01-30/master/frames/himawari_20260130T014000Z.png,out/2026-01-30/phase3_unet_v2_thr03/masks_unet/himawari_20260130T014000Z_mask.png,0.0016021728515625
data/raw/2026-01-30/master/frames/himawari_20260130T015000Z.png,out/2026-01-30/phase3_unet_v2_thr03/masks_unet/himawari_20260130T015000Z_mask.png,0.0009765625
data/raw/2026-01-30/master/frames/himawari_20260130T020000Z.png,out/2026-01-30/phase3_unet_v2_thr03/masks_unet/himawari_20260130T020000Z_mask.png,0.0006103515625
data/raw/2026-01-30/master/frames/himawari_20260130T021000Z.png,out/2026-01-30/phase3_unet_v2_thr03/masks_unet/himawari_20260130T021000Z_mask.png,0.0002288818359375
data/raw/2026-01-30/master/frames/himawari_20260130T022000Z.png,out/2026-01-30/phase3_unet_v2_thr03/masks_unet/himawari_20260130T022000Z_mask.png,4.57763671875e-05
data/raw/2026-01-30/master/frames/himawari_20260130T023000Z.png,out/2026-01-30/phase3_unet_v2_thr03/masks_unet/himawari_20260130T023000Z_mask.png,4.57763671875e-05
data/raw/2026-01-30/master/frames/himawari_20260130T025000Z.png,out/2026-01-30/phase3_unet_v2_thr03/masks_unet/himawari_20260130T025000Z_mask.png,0.0
data/raw/2026-01-30/master/frames/himawari_20260130T030000Z.png,out/2026-01-30/phase3_unet_v2_thr03/masks_unet/himawari_20260130T030000Z_mask.png,0.0
