filename,mask_path,threshold,cloud_fraction,white_pixels,total_pixels
himawari_20260228T211000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260228T211000Z_mask.png,0.5,0.043731689453125,2866,65536
himawari_20260228T212000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260228T212000Z_mask.png,0.5,0.0463714599609375,3039,65536
himawari_20260228T213000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260228T213000Z_mask.png,0.5,0.0493927001953125,3237,65536
himawari_20260228T214000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260228T214000Z_mask.png,0.5,0.0522308349609375,3423,65536
himawari_20260228T215000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260228T215000Z_mask.png,0.5,0.0564117431640625,3697,65536
himawari_20260228T220000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260228T220000Z_mask.png,0.5,0.0625152587890625,4097,65536
himawari_20260228T221000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260228T221000Z_mask.png,0.5,0.06915283203125,4532,65536
himawari_20260228T222000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260228T222000Z_mask.png,0.5,0.075775146484375,4966,65536
himawari_20260228T223000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260228T223000Z_mask.png,0.5,0.0849151611328125,5565,65536
himawari_20260228T224000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260228T224000Z_mask.png,0.5,0.0924224853515625,6057,65536
himawari_20260228T225000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260228T225000Z_mask.png,0.5,0.0996246337890625,6529,65536
himawari_20260228T230000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260228T230000Z_mask.png,0.5,0.106964111328125,7010,65536
himawari_20260228T231000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260228T231000Z_mask.png,0.5,0.1148834228515625,7529,65536
himawari_20260228T232000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260228T232000Z_mask.png,0.5,0.1222991943359375,8015,65536
himawari_20260228T233000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260228T233000Z_mask.png,0.5,0.12860107421875,8428,65536
himawari_20260228T234000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260228T234000Z_mask.png,0.5,0.133636474609375,8758,65536
himawari_20260228T235000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260228T235000Z_mask.png,0.5,0.1397247314453125,9157,65536
himawari_20260301T000000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T000000Z_mask.png,0.5,0.1501617431640625,9841,65536
himawari_20260301T001000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T001000Z_mask.png,0.5,0.16192626953125,10612,65536
himawari_20260301T002000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T002000Z_mask.png,0.5,0.1676025390625,10984,65536
himawari_20260301T003000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T003000Z_mask.png,0.5,0.16888427734375,11068,65536
himawari_20260301T004000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T004000Z_mask.png,0.5,0.170013427734375,11142,65536
himawari_20260301T005000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T005000Z_mask.png,0.5,0.173095703125,11344,65536
himawari_20260301T010000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T010000Z_mask.png,0.5,0.1759185791015625,11529,65536
himawari_20260301T011000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T011000Z_mask.png,0.5,0.1789093017578125,11725,65536
himawari_20260301T012000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T012000Z_mask.png,0.5,0.1810760498046875,11867,65536
himawari_20260301T013000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T013000Z_mask.png,0.5,0.1836395263671875,12035,65536
himawari_20260301T014000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T014000Z_mask.png,0.5,0.1863861083984375,12215,65536
himawari_20260301T015000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T015000Z_mask.png,0.5,0.189422607421875,12414,65536
himawari_20260301T020000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T020000Z_mask.png,0.5,0.1922760009765625,12601,65536
himawari_20260301T021000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T021000Z_mask.png,0.5,0.1948089599609375,12767,65536
himawari_20260301T022000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T022000Z_mask.png,0.5,0.196807861328125,12898,65536
himawari_20260301T023000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T023000Z_mask.png,0.5,0.1997222900390625,13089,65536
himawari_20260301T025000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T025000Z_mask.png,0.5,0.2037811279296875,13355,65536
himawari_20260301T030000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T030000Z_mask.png,0.5,0.205291748046875,13454,65536
himawari_20260301T031000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T031000Z_mask.png,0.5,0.20306396484375,13308,65536
himawari_20260301T032000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T032000Z_mask.png,0.5,0.2021331787109375,13247,65536
himawari_20260301T033000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T033000Z_mask.png,0.5,0.20135498046875,13196,65536
himawari_20260301T034000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T034000Z_mask.png,0.5,0.2001953125,13120,65536
himawari_20260301T035000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T035000Z_mask.png,0.5,0.198883056640625,13034,65536
himawari_20260301T040000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T040000Z_mask.png,0.5,0.1951141357421875,12787,65536
himawari_20260301T041000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T041000Z_mask.png,0.5,0.19049072265625,12484,65536
himawari_20260301T042000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T042000Z_mask.png,0.5,0.18731689453125,12276,65536
himawari_20260301T043000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T043000Z_mask.png,0.5,0.184417724609375,12086,65536
himawari_20260301T044000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T044000Z_mask.png,0.5,0.179443359375,11760,65536
himawari_20260301T045000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T045000Z_mask.png,0.5,0.17578125,11520,65536
himawari_20260301T050000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T050000Z_mask.png,0.5,0.1732177734375,11352,65536
himawari_20260301T051000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T051000Z_mask.png,0.5,0.165557861328125,10850,65536
himawari_20260301T052000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T052000Z_mask.png,0.5,0.1543121337890625,10113,65536
himawari_20260301T053000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T053000Z_mask.png,0.5,0.14178466796875,9292,65536
himawari_20260301T054000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T054000Z_mask.png,0.5,0.1318206787109375,8639,65536
himawari_20260301T055000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T055000Z_mask.png,0.5,0.1250457763671875,8195,65536
himawari_20260301T060000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T060000Z_mask.png,0.5,0.119537353515625,7834,65536
himawari_20260301T061000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T061000Z_mask.png,0.5,0.11407470703125,7476,65536
himawari_20260301T062000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T062000Z_mask.png,0.5,0.1093597412109375,7167,65536
himawari_20260301T063000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T063000Z_mask.png,0.5,0.104217529296875,6830,65536
himawari_20260301T064000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T064000Z_mask.png,0.5,0.09954833984375,6524,65536
himawari_20260301T065000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T065000Z_mask.png,0.5,0.094696044921875,6206,65536
himawari_20260301T070000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T070000Z_mask.png,0.5,0.0872650146484375,5719,65536
himawari_20260301T071000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T071000Z_mask.png,0.5,0.0804901123046875,5275,65536
himawari_20260301T072000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T072000Z_mask.png,0.5,0.0732269287109375,4799,65536
himawari_20260301T073000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T073000Z_mask.png,0.5,0.067413330078125,4418,65536
himawari_20260301T074000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T074000Z_mask.png,0.5,0.062530517578125,4098,65536
himawari_20260301T075000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T075000Z_mask.png,0.5,0.056365966796875,3694,65536
himawari_20260301T080000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T080000Z_mask.png,0.5,0.0487213134765625,3193,65536
himawari_20260301T081000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T081000Z_mask.png,0.5,0.0435943603515625,2857,65536
himawari_20260301T082000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T082000Z_mask.png,0.5,0.0392303466796875,2571,65536
himawari_20260301T083000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T083000Z_mask.png,0.5,0.0353546142578125,2317,65536
himawari_20260301T084000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T084000Z_mask.png,0.5,0.03179931640625,2084,65536
himawari_20260301T085000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T085000Z_mask.png,0.5,0.029632568359375,1942,65536
himawari_20260301T090000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr05/masks_unet/himawari_20260301T090000Z_mask.png,0.5,0.0290374755859375,1903,65536
