relpath,mask_path,cloud_frac
data/raw/2026-02-28/master/frames/himawari_20260227T210000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260227T210000Z_mask.png,0.047149658203125
data/raw/2026-02-28/master/frames/himawari_20260227T211000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260227T211000Z_mask.png,0.046905517578125
data/raw/2026-02-28/master/frames/himawari_20260227T212000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260227T212000Z_mask.png,0.0485687255859375
data/raw/2026-02-28/master/frames/himawari_20260227T213000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260227T213000Z_mask.png,0.0511627197265625
data/raw/2026-02-28/master/frames/himawari_20260227T214000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260227T214000Z_mask.png,0.050506591796875
data/raw/2026-02-28/master/frames/himawari_20260227T215000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260227T215000Z_mask.png,0.050994873046875
data/raw/2026-02-28/master/frames/himawari_20260227T220000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260227T220000Z_mask.png,0.054962158203125
data/raw/2026-02-28/master/frames/himawari_20260227T221000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260227T221000Z_mask.png,0.05755615234375
data/raw/2026-02-28/master/frames/himawari_20260227T222000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260227T222000Z_mask.png,0.0592041015625
data/raw/2026-02-28/master/frames/himawari_20260227T223000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260227T223000Z_mask.png,0.0628204345703125
data/raw/2026-02-28/master/frames/himawari_20260227T224000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260227T224000Z_mask.png,0.0690155029296875
data/raw/2026-02-28/master/frames/himawari_20260227T225000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260227T225000Z_mask.png,0.0777435302734375
data/raw/2026-02-28/master/frames/himawari_20260227T230000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260227T230000Z_mask.png,0.085235595703125
data/raw/2026-02-28/master/frames/himawari_20260227T231000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260227T231000Z_mask.png,0.0901336669921875
data/raw/2026-02-28/master/frames/himawari_20260227T232000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260227T232000Z_mask.png,0.0966949462890625
data/raw/2026-02-28/master/frames/himawari_20260227T233000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260227T233000Z_mask.png,0.100372314453125
data/raw/2026-02-28/master/frames/himawari_20260227T234000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260227T234000Z_mask.png,0.108367919921875
data/raw/2026-02-28/master/frames/himawari_20260227T235000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260227T235000Z_mask.png,0.1144561767578125
data/raw/2026-02-28/master/frames/himawari_20260228T000000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260228T000000Z_mask.png,0.125579833984375
data/raw/2026-02-28/master/frames/himawari_20260228T001000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260228T001000Z_mask.png,0.1389923095703125
data/raw/2026-02-28/master/frames/himawari_20260228T002000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260228T002000Z_mask.png,0.14593505859375
data/raw/2026-02-28/master/frames/himawari_20260228T003000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260228T003000Z_mask.png,0.1456451416015625
data/raw/2026-02-28/master/frames/himawari_20260228T004000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260228T004000Z_mask.png,0.143218994140625
data/raw/2026-02-28/master/frames/himawari_20260228T005000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260228T005000Z_mask.png,0.14532470703125
data/raw/2026-02-28/master/frames/himawari_20260228T010000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260228T010000Z_mask.png,0.149017333984375
data/raw/2026-02-28/master/frames/himawari_20260228T064000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260228T064000Z_mask.png,0.0964508056640625
data/raw/2026-02-28/master/frames/himawari_20260228T065000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260228T065000Z_mask.png,0.09234619140625
data/raw/2026-02-28/master/frames/himawari_20260228T070000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260228T070000Z_mask.png,0.0869293212890625
data/raw/2026-02-28/master/frames/himawari_20260228T071000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260228T071000Z_mask.png,0.0797271728515625
data/raw/2026-02-28/master/frames/himawari_20260228T072000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260228T072000Z_mask.png,0.0744781494140625
data/raw/2026-02-28/master/frames/himawari_20260228T073000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260228T073000Z_mask.png,0.072174072265625
data/raw/2026-02-28/master/frames/himawari_20260228T074000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260228T074000Z_mask.png,0.0692138671875
data/raw/2026-02-28/master/frames/himawari_20260228T075000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260228T075000Z_mask.png,0.065093994140625
data/raw/2026-02-28/master/frames/himawari_20260228T080000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260228T080000Z_mask.png,0.05859375
data/raw/2026-02-28/master/frames/himawari_20260228T081000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260228T081000Z_mask.png,0.051605224609375
data/raw/2026-02-28/master/frames/himawari_20260228T082000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260228T082000Z_mask.png,0.046295166015625
data/raw/2026-02-28/master/frames/himawari_20260228T083000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260228T083000Z_mask.png,0.044189453125
data/raw/2026-02-28/master/frames/himawari_20260228T084000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260228T084000Z_mask.png,0.0380706787109375
data/raw/2026-02-28/master/frames/himawari_20260228T085000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260228T085000Z_mask.png,0.037872314453125
data/raw/2026-02-28/master/frames/himawari_20260228T090000Z.png,out/2026-02-28/phase2_baseline/masks/himawari_20260228T090000Z_mask.png,0.0374908447265625
