timestamp_utc,relpath,mask_path,n_objects,total_cloud_frac,largest_area_px,largest_area_frac,largest_centroid_x,largest_centroid_y
,data/raw/2026-03-01/master/frames/himawari_20260228T211000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260228T211000Z_mask.png,1,0.014495849609375,656,0.010009765625,211.41615853658536,185.9984756097561
,data/raw/2026-03-01/master/frames/himawari_20260228T212000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260228T212000Z_mask.png,1,0.015472412109375,680,0.0103759765625,211.1514705882353,185.83529411764707
,data/raw/2026-03-01/master/frames/himawari_20260228T213000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260228T213000Z_mask.png,1,0.0160064697265625,692,0.01055908203125,210.65173410404626,185.40895953757226
,data/raw/2026-03-01/master/frames/himawari_20260228T214000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260228T214000Z_mask.png,1,0.0166473388671875,694,0.010589599609375,210.56484149855908,185.2622478386167
,data/raw/2026-03-01/master/frames/himawari_20260228T215000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260228T215000Z_mask.png,1,0.0175933837890625,701,0.0106964111328125,210.51212553495006,185.31526390870187
,data/raw/2026-03-01/master/frames/himawari_20260228T220000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260228T220000Z_mask.png,1,0.0181732177734375,716,0.01092529296875,210.60893854748602,185.1159217877095
,data/raw/2026-03-01/master/frames/himawari_20260228T221000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260228T221000Z_mask.png,1,0.0197296142578125,732,0.01116943359375,210.5136612021858,185.03688524590163
,data/raw/2026-03-01/master/frames/himawari_20260228T222000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260228T222000Z_mask.png,1,0.019989013671875,724,0.01104736328125,210.25690607734808,185.08701657458565
,data/raw/2026-03-01/master/frames/himawari_20260228T223000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260228T223000Z_mask.png,1,0.02056884765625,756,0.01153564453125,210.35714285714286,184.83597883597884
,data/raw/2026-03-01/master/frames/himawari_20260228T224000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260228T224000Z_mask.png,1,0.0214691162109375,759,0.0115814208984375,210.11198945981553,184.50329380764163
,data/raw/2026-03-01/master/frames/himawari_20260228T225000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260228T225000Z_mask.png,1,0.0218963623046875,756,0.01153564453125,210.234126984127,184.78439153439155
,data/raw/2026-03-01/master/frames/himawari_20260228T230000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260228T230000Z_mask.png,1,0.0239410400390625,772,0.01177978515625,210.35103626943004,184.64119170984455
,data/raw/2026-03-01/master/frames/himawari_20260228T231000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260228T231000Z_mask.png,2,0.027618408203125,805,0.0122833251953125,209.36024844720498,183.46211180124223
,data/raw/2026-03-01/master/frames/himawari_20260228T232000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260228T232000Z_mask.png,1,0.0301361083984375,818,0.012481689453125,209.21760391198043,183.30317848410758
,data/raw/2026-03-01/master/frames/himawari_20260228T233000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260228T233000Z_mask.png,3,0.0331878662109375,848,0.012939453125,209.18278301886792,182.94221698113208
,data/raw/2026-03-01/master/frames/himawari_20260228T234000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260228T234000Z_mask.png,3,0.0361175537109375,799,0.0121917724609375,208.73842302878597,183.090112640801
,data/raw/2026-03-01/master/frames/himawari_20260228T235000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260228T235000Z_mask.png,3,0.039398193359375,804,0.01226806640625,208.65796019900498,183.1355721393035
,data/raw/2026-03-01/master/frames/himawari_20260301T000000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260301T000000Z_mask.png,4,0.046112060546875,814,0.012420654296875,208.52702702702703,183.04422604422604
,data/raw/2026-03-01/master/frames/himawari_20260301T001000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260301T001000Z_mask.png,5,0.0522003173828125,808,0.0123291015625,208.38118811881188,182.77475247524754
,data/raw/2026-03-01/master/frames/himawari_20260301T002000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260301T002000Z_mask.png,5,0.0545196533203125,820,0.01251220703125,207.24878048780488,182.1060975609756
,data/raw/2026-03-01/master/frames/himawari_20260301T003000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260301T003000Z_mask.png,5,0.0562896728515625,793,0.0121002197265625,207.3783102143758,182.3921815889029
,data/raw/2026-03-01/master/frames/himawari_20260301T004000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260301T004000Z_mask.png,5,0.0570220947265625,743,0.0113372802734375,208.4185733512786,183.1736204576043
,data/raw/2026-03-01/master/frames/himawari_20260301T005000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260301T005000Z_mask.png,5,0.0594940185546875,766,0.011688232421875,124.15274151436032,214.49738903394257
,data/raw/2026-03-01/master/frames/himawari_20260301T010000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260301T010000Z_mask.png,5,0.059478759765625,771,0.0117645263671875,124.20363164721141,214.59922178988327
,data/raw/2026-03-01/master/frames/himawari_20260301T011000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260301T011000Z_mask.png,5,0.0613861083984375,796,0.01214599609375,124.17085427135679,214.3391959798995
,data/raw/2026-03-01/master/frames/himawari_20260301T012000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260301T012000Z_mask.png,5,0.0637664794921875,795,0.0121307373046875,124.31698113207547,213.94716981132075
,data/raw/2026-03-01/master/frames/himawari_20260301T013000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260301T013000Z_mask.png,5,0.0684661865234375,774,0.011810302734375,124.39147286821705,214.1046511627907
,data/raw/2026-03-01/master/frames/himawari_20260301T014000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260301T014000Z_mask.png,5,0.0717315673828125,839,0.0128021240234375,123.96066746126341,213.4600715137068
,data/raw/2026-03-01/master/frames/himawari_20260301T015000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260301T015000Z_mask.png,5,0.0733489990234375,824,0.0125732421875,124.24757281553399,212.78883495145632
,data/raw/2026-03-01/master/frames/himawari_20260301T020000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260301T020000Z_mask.png,5,0.0764923095703125,852,0.01300048828125,124.15962441314554,212.3943661971831
,data/raw/2026-03-01/master/frames/himawari_20260301T021000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260301T021000Z_mask.png,5,0.0761871337890625,865,0.0131988525390625,124.20693641618497,212.21618497109827
,data/raw/2026-03-01/master/frames/himawari_20260301T022000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260301T022000Z_mask.png,5,0.07867431640625,896,0.013671875,75.43303571428571,57.628348214285715
,data/raw/2026-03-01/master/frames/himawari_20260301T023000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260301T023000Z_mask.png,5,0.0787353515625,914,0.013946533203125,75.24617067833698,57.066739606126916
,data/raw/2026-03-01/master/frames/himawari_20260301T025000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-03-01/daily/masks/himawari_20260301T025000Z_mask.png,5,0.0767059326171875,958,0.014617919921875,75.5615866388309,56.592901878914404
