relpath,mask_path,cloud_fraction_unet
data/raw/2026-01-30/master/frames/himawari_20260129T233000Z.png,out/2026-01-30/phase3_unet_v2_thr03_disk/masks_unet/himawari_20260129T233000Z_mask.png,0.4622802734375
data/raw/2026-01-30/master/frames/himawari_20260129T234000Z.png,out/2026-01-30/phase3_unet_v2_thr03_disk/masks_unet/himawari_20260129T234000Z_mask.png,0.4616851806640625
data/raw/2026-01-30/master/frames/himawari_20260129T235000Z.png,out/2026-01-30/phase3_unet_v2_thr03_disk/masks_unet/himawari_20260129T235000Z_mask.png,0.4565582275390625
data/raw/2026-01-30/master/frames/himawari_20260130T000000Z.png,out/2026-01-30/phase3_unet_v2_thr03_disk/masks_unet/himawari_20260130T000000Z_mask.png,0.44586181640625
data/raw/2026-01-30/master/frames/himawari_20260130T001000Z.png,out/2026-01-30/phase3_unet_v2_thr03_disk/masks_unet/himawari_20260130T001000Z_mask.png,0.43218994140625
data/raw/2026-01-30/master/frames/himawari_20260130T002000Z.png,out/2026-01-30/phase3_unet_v2_thr03_disk/masks_unet/himawari_20260130T002000Z_mask.png,0.4192352294921875
data/raw/2026-01-30/master/frames/himawari_20260130T003000Z.png,out/2026-01-30/phase3_unet_v2_thr03_disk/masks_unet/himawari_20260130T003000Z_mask.png,0.4108428955078125
data/raw/2026-01-30/master/frames/himawari_20260130T004000Z.png,out/2026-01-30/phase3_unet_v2_thr03_disk/masks_unet/himawari_20260130T004000Z_mask.png,0.405914306640625
data/raw/2026-01-30/master/frames/himawari_20260130T005000Z.png,out/2026-01-30/phase3_unet_v2_thr03_disk/masks_unet/himawari_20260130T005000Z_mask.png,0.4044189453125
data/raw/2026-01-30/master/frames/himawari_20260130T010000Z.png,out/2026-01-30/phase3_unet_v2_thr03_disk/masks_unet/himawari_20260130T010000Z_mask.png,0.40423583984375
data/raw/2026-01-30/master/frames/himawari_20260130T011000Z.png,out/2026-01-30/phase3_unet_v2_thr03_disk/masks_unet/himawari_20260130T011000Z_mask.png,0.403411865234375
data/raw/2026-01-30/master/frames/himawari_20260130T012000Z.png,out/2026-01-30/phase3_unet_v2_thr03_disk/masks_unet/himawari_20260130T012000Z_mask.png,0.4003143310546875
