epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.9220228918961116,0.18003092574550947,0.10618358540877477,0.9114711284637451,0.699660428932735,0.5383811337607247
2,0.8452142540897641,0.2172595951415568,0.12858409132297247,0.8193477136748177,0.6003677078655788,0.42973026633262634
3,0.7804179681198937,0.324942676857025,0.21070017952436473,0.636270420891898,0.5224492124148777,0.3544628492423466
4,0.7409636718886239,0.36749595400240054,0.24892723347354462,0.632802699293409,0.5163104619298663,0.3487260341644287
5,0.7375471400363105,0.41385678042258534,0.2921618138040815,0.7799103685787746,0.2782409595591681,0.16175664961338043
6,0.7553513720631599,0.40269470441381483,0.29302928326013006,0.5256511526448386,0.6399805290358407,0.4714664902005877
7,0.7074736207723618,0.4930945903595005,0.3721756963059306,0.6171438779149737,0.5060564620154244,0.3396415540150234
8,0.6678257595215525,0.48364676781410715,0.35342501489857575,0.7079586216381618,0.362971339906965,0.2220949935061591
9,0.7129860381994929,0.41897138248371607,0.3027844441020952,0.5503229754311698,0.7079075063977923,0.5484715700149536
10,0.6767715087958744,0.48936283100222655,0.36290350360888207,0.757210544177464,0.504494275365557,0.3382335220064436
11,0.6358449544225421,0.5359463805462436,0.4096499952218165,0.5899590764726911,0.7106968760490417,0.552362322807312
12,0.6357012635895184,0.5136206026322075,0.37776821911601083,0.5598495176860264,0.7329087597983224,0.57907292672566
13,0.66919835124697,0.47830778506596516,0.34955871916654196,0.5083336063793727,0.6197249037878854,0.45017567702702116
14,0.6275757966297013,0.5562131144106388,0.4287454669496843,0.6200115936143058,0.4098751757826124,0.2583228051662445
15,0.6315506409321513,0.5189816353977932,0.3970246554753751,0.5006646088191441,0.7453598720686776,0.5946824720927647
16,0.5775679381830352,0.6123984248510429,0.4837354315178735,0.5212100275925228,0.7243242263793945,0.5687023997306824
17,0.5920019415872437,0.5816776566207409,0.4440513662993908,0.4311858202729906,0.6698123812675476,0.5041995346546173
18,0.5720095400299344,0.6291207005935056,0.5000334999391011,0.4590799808502197,0.6203921181815011,0.451018009866987
19,0.5473951612200055,0.637415887521846,0.5134371795824596,0.43368811692510334,0.6456073522567749,0.4778690423284258
20,0.5253380835056305,0.675781572503703,0.5507154113480023,0.5163252949714661,0.5173604147774833,0.35003373452595304
21,0.561834634414741,0.5860918552747795,0.4578865260950157,0.4262310862541199,0.7232199737003872,0.5670898471559797
22,0.5618819700820106,0.5433098794673635,0.413803053598791,0.3796099381787436,0.7542033536093575,0.6057356425694057
23,0.5052693667156356,0.6767446409378733,0.5572500761066165,0.3725817799568176,0.7094441567148481,0.5506252603871482
24,0.5045696869492531,0.6326046934617418,0.5077755348756909,0.49132790310042246,0.532586374453136,0.36416428429739817
25,0.5984653553792408,0.46149319917517595,0.3355739312740896,0.5279434408460345,0.6856920889445713,0.5221949645451137
26,0.5930936469563416,0.5197194380756012,0.4023146462830126,0.3706426407609667,0.7641369530132839,0.6186201402119228
27,0.5304165024842534,0.5668531633647425,0.4454192483265485,0.582480422088078,0.4401056170463562,0.2828827457768576
28,0.5732069074043206,0.5030989266204923,0.3791442598420471,0.437609647001539,0.7352221012115479,0.5819038919040135
29,0.5396751724183559,0.5523835266275066,0.42031522787043024,0.3601509800979069,0.7435845306941441,0.5922648821558271
30,0.5001511493963855,0.6850607512252671,0.5568579813199384,0.43413318055016653,0.6020143968718392,0.43218197992869783
