epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.8660053759813309,0.27053946256637573,0.16000542789697647,0.943589836359024,4.96847590847338e-10,4.96847590847338e-10
2,0.7873899340629578,0.384509414434433,0.23966431990265846,0.9422885179519653,4.96847590847338e-10,4.96847590847338e-10
3,0.7548103332519531,0.4579983726143837,0.3006431795656681,0.9379714131355286,4.96847590847338e-10,4.96847590847338e-10
4,0.7359470874071121,0.5217575505375862,0.35865044593811035,0.9332650303840637,4.96847590847338e-10,4.96847590847338e-10
5,0.7233398109674454,0.5467573180794716,0.3803311213850975,0.9331260919570923,4.96847590847338e-10,4.96847590847338e-10
6,0.7159122228622437,0.5890484303236008,0.42129888385534286,0.9336880147457123,4.96847590847338e-10,4.96847590847338e-10
7,0.7114200294017792,0.5699989199638367,0.4024026095867157,0.9312187731266022,4.96847590847338e-10,4.96847590847338e-10
8,0.705677404999733,0.6365048289299011,0.47062525898218155,0.9180436134338379,0.11184757575392723,0.059242863208055496
9,0.7018987089395523,0.601555198431015,0.43389735370874405,0.9014169573783875,0.27478083968162537,0.15932347625494003
10,0.696485847234726,0.6566096693277359,0.49295777827501297,0.8825569152832031,0.424552857875824,0.2695781886577606
11,0.6923807561397552,0.650541827082634,0.48602403700351715,0.8315271437168121,0.6553123891353607,0.4879786819219589
12,0.6877195686101913,0.6907976865768433,0.5305426493287086,0.7928600609302521,0.7559434175491333,0.6083998680114746
13,0.6843771487474442,0.6725393235683441,0.5102780312299728,0.7794959545135498,0.7672509253025055,0.6238882839679718
14,0.6798340529203415,0.7179549038410187,0.562681257724762,0.7415961623191833,0.8278443515300751,0.7065674364566803
15,0.6751507520675659,0.7144060432910919,0.559016190469265,0.7289658486843109,0.8108668923377991,0.6820725798606873
16,0.6744496822357178,0.7050114572048187,0.546501100063324,0.7238272726535797,0.8105407357215881,0.6816990375518799
17,0.6695720255374908,0.7453753799200058,0.5971153974533081,0.7102170884609222,0.7495602667331696,0.599901020526886
18,0.6667142659425735,0.6964016705751419,0.5372996926307678,0.7089701890945435,0.7655873894691467,0.6202622950077057
19,0.6622249931097031,0.7400044798851013,0.5893990993499756,0.7088583409786224,0.8020413219928741,0.6697210669517517
20,0.6570295542478561,0.7410943806171417,0.5912501364946365,0.7084998488426208,0.752616673707962,0.6038645207881927
21,0.6530955880880356,0.7592233419418335,0.613679364323616,0.7019416689872742,0.7634053528308868,0.6178075969219208
22,0.6495300978422165,0.7506768852472305,0.6037560999393463,0.6959618628025055,0.8127859532833099,0.6847908198833466
23,0.6449402868747711,0.7745766192674637,0.6327534019947052,0.6947591602802277,0.7923362255096436,0.6562954187393188
24,0.6419515758752823,0.777875080704689,0.6395619362592697,0.6952931880950928,0.7747295200824738,0.632522314786911
25,0.6411081850528717,0.7189028859138489,0.5637920647859573,0.6928207576274872,0.7072601914405823,0.5472260117530823
26,0.6347969621419907,0.7986563742160797,0.6663885563611984,0.6925105154514313,0.7729896903038025,0.6304338574409485
27,0.631945475935936,0.7472219914197922,0.5992032140493393,0.6927723288536072,0.7803126275539398,0.6409522891044617
28,0.6281855702400208,0.7857219129800797,0.6483388245105743,0.6831973195075989,0.6953102052211761,0.5331056714057922
29,0.622283473610878,0.7895784080028534,0.6555871963500977,0.6801351308822632,0.7308097779750824,0.5763492584228516
30,0.619986817240715,0.7615044116973877,0.616936594247818,0.6710152626037598,0.7523439526557922,0.6035495400428772
