epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.8603382756312689,0.24307734177758297,0.14496176472554603,0.9483683705329895,4.5785900071315666e-10,4.5785900071315666e-10
2,0.8212355275948843,0.32478643612315256,0.2103963216456274,0.9003562132517496,0.190310537815094,0.10526417195796967
3,0.7797921647628149,0.32167255878448486,0.20119431770096222,0.9856869777043661,0.00476191829269131,0.0023879691337545714
4,0.7753307968378067,0.3951060151060422,0.2700469894334674,0.7296151518821716,0.7485935886700948,0.5985839565594991
5,0.7508096893628439,0.4222548709561427,0.28131416750450927,0.7984404563903809,0.5778641899426779,0.40873247385025024
6,0.742608497540156,0.43770960718393326,0.29968259452531737,0.7169745167096456,0.6674014131228129,0.5033740103244781
7,0.7303909212350845,0.4702342251936595,0.3255788901199897,0.6723715464274088,0.5417646567026774,0.3721760908762614
8,0.7126477807760239,0.521961389730374,0.3632196672260761,0.6688100298245748,0.5861102739969889,0.41507891813913983
9,0.7176436334848404,0.457045117393136,0.31834424566477537,0.6748835643132528,0.6394362449645996,0.4711763660113017
10,0.7046369214852651,0.49228460714221,0.3493116858104865,0.6266205906867981,0.6768028140068054,0.5122731626033783
11,0.6915171047051748,0.5272205534080664,0.3733670115470886,0.7067007025082906,0.4167140821615855,0.2634507517019908
12,0.7026355018218359,0.4229014925658703,0.28584587170432013,0.6757473945617676,0.4535511831442515,0.2937241593996684
13,0.6786094307899475,0.5678978761037191,0.42443824745714664,0.6527458429336548,0.6976971427599589,0.5382241010665894
14,0.6578486313422521,0.5941607281565666,0.4391496703028679,0.5830091834068298,0.6153838038444519,0.44484708706537884
15,0.6799732695023218,0.4419797547161579,0.3039436073352893,0.6128557523091634,0.5890426834424337,0.41783976554870605
16,0.6496434460083643,0.5848929968973001,0.44690406943360966,0.5776227712631226,0.7252298394838969,0.5694801608721415
17,0.6311580638090769,0.6099232733249664,0.4570273272693157,0.5991783340771993,0.5706126491228739,0.40017880002657574
18,0.6687342921892802,0.4313210478673379,0.30047394645710784,0.7026038567225138,0.3680202563603719,0.2264406681060791
19,0.6394245723883311,0.4989945547034343,0.35731812939047813,0.5607234239578247,0.7822446823120117,0.6425808072090149
20,0.6098397374153137,0.6333223084608713,0.4990989814201991,0.7618176937103271,0.5577649076779684,0.3873401979605357
21,0.5815743605295817,0.6510380879044533,0.49940144767363864,0.523858388264974,0.6148752172787985,0.4442194700241089
22,0.630747194091479,0.46215604183574516,0.3267609427372615,0.5704604585965475,0.5800957481066386,0.4091583291689555
23,0.5936133588353792,0.5942432172596455,0.4709640809645255,0.5214212735493978,0.7890427509943644,0.6518508394559225
24,0.5668613562981287,0.6520009177426497,0.5239934213459492,0.5493059953053793,0.79301917552948,0.6571435729662577
25,0.5329334413011869,0.6832959651947021,0.5373611748218536,0.520292063554128,0.7793532411257426,0.6386812925338745
26,0.5180176347494125,0.6932059079408646,0.5405060226718584,0.450275719165802,0.7067129611968994,0.5472640991210938
27,0.5033668279647827,0.6895644317070643,0.5402954642971357,0.45216370622317,0.7603755195935568,0.6136962572733561
28,0.5421595126390457,0.5864932263890902,0.4603801779448986,0.4187394181887309,0.7351871728897095,0.5816184480985006
29,0.4958559721708298,0.6988302730023861,0.5737291152278582,0.5674772063891093,0.6889910101890564,0.52601424853007
30,0.4630205954114596,0.7052152131994566,0.5613596414526304,0.38892437020937604,0.7693744699160258,0.6259296735127767
