filename,mask_path,threshold,cloud_fraction,white_pixels,total_pixels
himawari_20260130T210000Z.png,out/2026-01-31/phase3_unet_pixelmask_thr08/masks_unet/himawari_20260130T210000Z_mask.png,0.8,0.01287841796875,844,65536
himawari_20260130T211000Z.png,out/2026-01-31/phase3_unet_pixelmask_thr08/masks_unet/himawari_20260130T211000Z_mask.png,0.8,0.0129241943359375,847,65536
himawari_20260130T212000Z.png,out/2026-01-31/phase3_unet_pixelmask_thr08/masks_unet/himawari_20260130T212000Z_mask.png,0.8,0.01312255859375,860,65536
himawari_20260130T213000Z.png,out/2026-01-31/phase3_unet_pixelmask_thr08/masks_unet/himawari_20260130T213000Z_mask.png,0.8,0.01373291015625,900,65536
himawari_20260130T214000Z.png,out/2026-01-31/phase3_unet_pixelmask_thr08/masks_unet/himawari_20260130T214000Z_mask.png,0.8,0.0141448974609375,927,65536
himawari_20260130T215000Z.png,out/2026-01-31/phase3_unet_pixelmask_thr08/masks_unet/himawari_20260130T215000Z_mask.png,0.8,0.014373779296875,942,65536
himawari_20260130T220000Z.png,out/2026-01-31/phase3_unet_pixelmask_thr08/masks_unet/himawari_20260130T220000Z_mask.png,0.8,0.0146942138671875,963,65536
himawari_20260130T221000Z.png,out/2026-01-31/phase3_unet_pixelmask_thr08/masks_unet/himawari_20260130T221000Z_mask.png,0.8,0.0164794921875,1080,65536
himawari_20260130T222000Z.png,out/2026-01-31/phase3_unet_pixelmask_thr08/masks_unet/himawari_20260130T222000Z_mask.png,0.8,0.0183868408203125,1205,65536
himawari_20260130T223000Z.png,out/2026-01-31/phase3_unet_pixelmask_thr08/masks_unet/himawari_20260130T223000Z_mask.png,0.8,0.0209197998046875,1371,65536
himawari_20260130T224000Z.png,out/2026-01-31/phase3_unet_pixelmask_thr08/masks_unet/himawari_20260130T224000Z_mask.png,0.8,0.024139404296875,1582,65536
himawari_20260130T225000Z.png,out/2026-01-31/phase3_unet_pixelmask_thr08/masks_unet/himawari_20260130T225000Z_mask.png,0.8,0.0260009765625,1704,65536
himawari_20260130T230000Z.png,out/2026-01-31/phase3_unet_pixelmask_thr08/masks_unet/himawari_20260130T230000Z_mask.png,0.8,0.027618408203125,1810,65536
himawari_20260130T231000Z.png,out/2026-01-31/phase3_unet_pixelmask_thr08/masks_unet/himawari_20260130T231000Z_mask.png,0.8,0.028961181640625,1898,65536
himawari_20260130T232000Z.png,out/2026-01-31/phase3_unet_pixelmask_thr08/masks_unet/himawari_20260130T232000Z_mask.png,0.8,0.0301666259765625,1977,65536
