relpath,mask_path,cloud_fraction_unet
data/raw/2026-01-30/master/frames/himawari_20260129T233000Z.png,out/2026-01-30/phase3_unet_v2_thr06_disk/masks_unet/himawari_20260129T233000Z_mask.png,0.0081634521484375
data/raw/2026-01-30/master/frames/himawari_20260129T234000Z.png,out/2026-01-30/phase3_unet_v2_thr06_disk/masks_unet/himawari_20260129T234000Z_mask.png,0.0089874267578125
data/raw/2026-01-30/master/frames/himawari_20260129T235000Z.png,out/2026-01-30/phase3_unet_v2_thr06_disk/masks_unet/himawari_20260129T235000Z_mask.png,0.0101470947265625
data/raw/2026-01-30/master/frames/himawari_20260130T000000Z.png,out/2026-01-30/phase3_unet_v2_thr06_disk/masks_unet/himawari_20260130T000000Z_mask.png,0.01190185546875
data/raw/2026-01-30/master/frames/himawari_20260130T001000Z.png,out/2026-01-30/phase3_unet_v2_thr06_disk/masks_unet/himawari_20260130T001000Z_mask.png,0.01318359375
data/raw/2026-01-30/master/frames/himawari_20260130T002000Z.png,out/2026-01-30/phase3_unet_v2_thr06_disk/masks_unet/himawari_20260130T002000Z_mask.png,0.0142059326171875
data/raw/2026-01-30/master/frames/himawari_20260130T003000Z.png,out/2026-01-30/phase3_unet_v2_thr06_disk/masks_unet/himawari_20260130T003000Z_mask.png,0.0151824951171875
data/raw/2026-01-30/master/frames/himawari_20260130T004000Z.png,out/2026-01-30/phase3_unet_v2_thr06_disk/masks_unet/himawari_20260130T004000Z_mask.png,0.0164337158203125
data/raw/2026-01-30/master/frames/himawari_20260130T005000Z.png,out/2026-01-30/phase3_unet_v2_thr06_disk/masks_unet/himawari_20260130T005000Z_mask.png,0.017333984375
data/raw/2026-01-30/master/frames/himawari_20260130T010000Z.png,out/2026-01-30/phase3_unet_v2_thr06_disk/masks_unet/himawari_20260130T010000Z_mask.png,0.01806640625
data/raw/2026-01-30/master/frames/himawari_20260130T011000Z.png,out/2026-01-30/phase3_unet_v2_thr06_disk/masks_unet/himawari_20260130T011000Z_mask.png,0.0189056396484375
data/raw/2026-01-30/master/frames/himawari_20260130T012000Z.png,out/2026-01-30/phase3_unet_v2_thr06_disk/masks_unet/himawari_20260130T012000Z_mask.png,0.0197601318359375
data/raw/2026-01-30/master/frames/himawari_20260130T013000Z.png,out/2026-01-30/phase3_unet_v2_thr06_disk/masks_unet/himawari_20260130T013000Z_mask.png,0.020477294921875
data/raw/2026-01-30/master/frames/himawari_20260130T014000Z.png,out/2026-01-30/phase3_unet_v2_thr06_disk/masks_unet/himawari_20260130T014000Z_mask.png,0.021148681640625
data/raw/2026-01-30/master/frames/himawari_20260130T015000Z.png,out/2026-01-30/phase3_unet_v2_thr06_disk/masks_unet/himawari_20260130T015000Z_mask.png,0.021759033203125
data/raw/2026-01-30/master/frames/himawari_20260130T020000Z.png,out/2026-01-30/phase3_unet_v2_thr06_disk/masks_unet/himawari_20260130T020000Z_mask.png,0.022125244140625
data/raw/2026-01-30/master/frames/himawari_20260130T021000Z.png,out/2026-01-30/phase3_unet_v2_thr06_disk/masks_unet/himawari_20260130T021000Z_mask.png,0.0225372314453125
data/raw/2026-01-30/master/frames/himawari_20260130T022000Z.png,out/2026-01-30/phase3_unet_v2_thr06_disk/masks_unet/himawari_20260130T022000Z_mask.png,0.0228729248046875
