epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.836508822441101,0.3194116617242495,0.19889034156997998,1.024884670972824,7.277164842944828e-10,7.277164842944828e-10
2,0.7883889476458231,0.4795004407564799,0.32802345355351764,1.0227002650499344,0.00473753250844311,0.002392373287875671
3,0.7720608075459798,0.5453240871429443,0.3919302930434545,0.9349498152732849,0.5317298248410225,0.37114977836608887
4,0.7583620190620423,0.6049316843350728,0.4468821585178375,0.7537744492292404,0.7620653808116913,0.6226027011871338
5,0.751690399646759,0.5833820680777232,0.42850091656049094,0.7499541789293289,0.7861032783985138,0.6560824066400528
6,0.7433667222658793,0.6149769822756449,0.4606435219446818,0.7389432042837143,0.7915995270013809,0.6642903387546539
7,0.7388196110725402,0.6074793795744579,0.4559298853079478,0.708326518535614,0.6507252305746078,0.49081090092658997
8,0.7268559137980143,0.6479939182599386,0.4960487723350525,0.6965797543525696,0.6600923985242844,0.4982142299413681
9,0.7139571825663249,0.6623362382253011,0.5082623581091563,0.7071378976106644,0.57231804728508,0.4066935181617737
10,0.7035831411679586,0.6841201702753703,0.5328503251075745,0.7354547828435898,0.8406615257263184,0.7295754551887512
11,0.6972312092781067,0.6871508061885834,0.5399379372596741,0.6745158433914185,0.8073871731758118,0.6802175343036652
12,0.6951144337654114,0.6585767229398092,0.5125856359799703,0.6926192045211792,0.5475228950381279,0.3838402256369591
13,0.6760568817456564,0.7009927014509837,0.5526250998179117,0.6404884308576584,0.700585275888443,0.5455445349216461
14,0.665334407488505,0.7491847515106201,0.6076728343963623,0.6380517035722733,0.760147288441658,0.6177766621112823
15,0.6551269213358561,0.7400522887706756,0.6000363290309906,0.6241154819726944,0.7692129611968994,0.6289719194173813
16,0.6468646883964538,0.7414233406384786,0.599254043896993,0.6150584667921066,0.8148858547210693,0.6915901154279709
17,0.6384895086288452,0.7552425265312195,0.6197159349918365,0.6197962313890457,0.6299571692943573,0.46728356182575226
18,0.6294035871823629,0.7183830956617991,0.5780209521452586,0.6128696948289871,0.6807564347982407,0.5199312567710876
19,0.6171205361684163,0.727244108915329,0.5947900613149008,0.5917365550994873,0.7342801839113235,0.5841683596372604
20,0.6024604439735413,0.7482467492421468,0.6080287138621012,0.5920112729072571,0.8545715063810349,0.751530185341835
21,0.5898528019587199,0.7758957107861837,0.6443407734235128,0.5980577915906906,0.8737803846597672,0.7803676277399063
22,0.5800791462262471,0.7715541839599609,0.6410362521807352,0.5502181872725487,0.7605085670948029,0.6264038234949112
23,0.5714534759521485,0.7520928104718526,0.6160056253274282,0.5485901683568954,0.8216066062450409,0.7043605595827103
24,0.554758365948995,0.7832294185956319,0.6534886558850607,0.5361020639538765,0.6945123374462128,0.537487804889679
25,0.5403632998466492,0.775705623626709,0.6522068540255229,0.5031705126166344,0.8085547238588333,0.6861902326345444
26,0.5316167692343394,0.7714237252871196,0.6426452835400899,0.5212747231125832,0.6860338747501373,0.5282688066363335
27,0.5133899509906769,0.7925634423891703,0.6699349482854208,0.5136255621910095,0.6942567080259323,0.5384834334254265
28,0.5052114367485047,0.800156815846761,0.6786591013272604,0.46399855613708496,0.8331252783536911,0.7199700474739075
29,0.48505337436993917,0.8015934665997823,0.6876475175221761,0.46215612441301346,0.8034656643867493,0.6745309382677078
30,0.484881720940272,0.7898743232091268,0.666265626748403,0.46584854274988174,0.7533046156167984,0.6164188086986542
