relpath,mask_path,cloud_fraction_unet
data/raw/2026-01-29/master/frames/himawari_20260128T210000Z.png,out/2026-01-29/phase3_unet/masks_unet/himawari_20260128T210000Z_mask.png,0.0007476806640625
data/raw/2026-01-29/master/frames/himawari_20260128T211000Z.png,out/2026-01-29/phase3_unet/masks_unet/himawari_20260128T211000Z_mask.png,0.0010833740234375
data/raw/2026-01-29/master/frames/himawari_20260128T212000Z.png,out/2026-01-29/phase3_unet/masks_unet/himawari_20260128T212000Z_mask.png,0.0013275146484375
data/raw/2026-01-29/master/frames/himawari_20260128T213000Z.png,out/2026-01-29/phase3_unet/masks_unet/himawari_20260128T213000Z_mask.png,0.0016021728515625
data/raw/2026-01-29/master/frames/himawari_20260128T214000Z.png,out/2026-01-29/phase3_unet/masks_unet/himawari_20260128T214000Z_mask.png,0.0017242431640625
data/raw/2026-01-29/master/frames/himawari_20260128T215000Z.png,out/2026-01-29/phase3_unet/masks_unet/himawari_20260128T215000Z_mask.png,0.0018157958984375
data/raw/2026-01-29/master/frames/himawari_20260128T220000Z.png,out/2026-01-29/phase3_unet/masks_unet/himawari_20260128T220000Z_mask.png,0.0019989013671875
data/raw/2026-01-29/master/frames/himawari_20260128T221000Z.png,out/2026-01-29/phase3_unet/masks_unet/himawari_20260128T221000Z_mask.png,0.00201416015625
data/raw/2026-01-29/master/frames/himawari_20260128T222000Z.png,out/2026-01-29/phase3_unet/masks_unet/himawari_20260128T222000Z_mask.png,0.0021209716796875
data/raw/2026-01-29/master/frames/himawari_20260128T223000Z.png,out/2026-01-29/phase3_unet/masks_unet/himawari_20260128T223000Z_mask.png,0.0022125244140625
data/raw/2026-01-29/master/frames/himawari_20260128T224000Z.png,out/2026-01-29/phase3_unet/masks_unet/himawari_20260128T224000Z_mask.png,0.0023040771484375
data/raw/2026-01-29/master/frames/himawari_20260128T225000Z.png,out/2026-01-29/phase3_unet/masks_unet/himawari_20260128T225000Z_mask.png,0.0023040771484375
